"","RegionName","RegionCode","Date","StringencyIndex","STATEFIP"
"29331","Mississippi","MS",2022-04-14,12.96,"28"
"29332","Mississippi","MS",2022-04-15,12.96,"28"
"29333","Mississippi","MS",2022-04-16,12.96,"28"
"29334","Mississippi","MS",2022-04-17,12.96,"28"
"29335","Mississippi","MS",2022-04-18,12.96,"28"
"29336","Mississippi","MS",2022-04-19,12.96,"28"
"29337","Mississippi","MS",2022-04-20,12.96,"28"
"29338","Mississippi","MS",2022-04-21,12.96,"28"
"29339","Mississippi","MS",2022-04-22,12.96,"28"
"29340","Mississippi","MS",2022-04-23,12.96,"28"
"29341","Mississippi","MS",2022-04-24,12.96,"28"
"29342","Mississippi","MS",2022-04-25,12.96,"28"
"29343","Mississippi","MS",2022-04-26,14.81,"28"
"29344","Mississippi","MS",2022-04-27,14.81,"28"
"29345","Mississippi","MS",2022-04-28,14.81,"28"
"29346","Mississippi","MS",2022-04-29,14.81,"28"
"29347","Mississippi","MS",2022-04-30,14.81,"28"
"29348","Mississippi","MS",2022-05-01,14.81,"28"
"29349","Mississippi","MS",2022-05-02,14.81,"28"
"29350","Mississippi","MS",2022-05-03,14.81,"28"
"29351","Mississippi","MS",2022-05-04,14.81,"28"
"29352","Mississippi","MS",2022-05-05,14.81,"28"
"29353","Mississippi","MS",2022-05-06,14.81,"28"
"29354","Mississippi","MS",2022-05-07,14.81,"28"
"29355","Mississippi","MS",2022-05-08,14.81,"28"
"29356","Mississippi","MS",2022-05-09,14.81,"28"
"29357","Mississippi","MS",2022-05-10,14.81,"28"
"29358","Mississippi","MS",2022-05-11,14.81,"28"
"29359","Mississippi","MS",2022-05-12,14.81,"28"
"29360","Mississippi","MS",2022-05-13,14.81,"28"
"29361","Mississippi","MS",2022-05-14,14.81,"28"
"29362","Mississippi","MS",2022-05-15,14.81,"28"
"29363","Mississippi","MS",2022-05-16,14.81,"28"
"29364","Mississippi","MS",2022-05-17,14.81,"28"
"29365","Mississippi","MS",2022-05-18,14.81,"28"
"29366","Mississippi","MS",2022-05-19,14.81,"28"
"29367","Mississippi","MS",2022-05-20,14.81,"28"
"29368","Mississippi","MS",2022-05-21,14.81,"28"
"29369","Mississippi","MS",2022-05-22,14.81,"28"
"29370","Mississippi","MS",2022-05-23,14.81,"28"
"29371","Mississippi","MS",2022-05-24,14.81,"28"
"29372","Mississippi","MS",2022-05-25,14.81,"28"
"29373","Mississippi","MS",2022-05-26,14.81,"28"
"29374","Mississippi","MS",2022-05-27,14.81,"28"
"29375","Mississippi","MS",2022-05-28,14.81,"28"
"29376","Mississippi","MS",2022-05-29,14.81,"28"
"29377","Mississippi","MS",2022-05-30,14.81,"28"
"29378","Mississippi","MS",2022-05-31,14.81,"28"
"29379","Mississippi","MS",2022-06-01,14.81,"28"
"29380","Mississippi","MS",2022-06-02,14.81,"28"
"29381","Mississippi","MS",2022-06-03,14.81,"28"
"29382","Mississippi","MS",2022-06-04,14.81,"28"
"29383","Mississippi","MS",2022-06-05,14.81,"28"
"29384","Mississippi","MS",2022-06-06,14.81,"28"
"29385","Mississippi","MS",2022-06-07,9.26,"28"
"29386","Mississippi","MS",2022-06-08,9.26,"28"
"29387","Mississippi","MS",2022-06-09,9.26,"28"
"29388","Mississippi","MS",2022-06-10,9.26,"28"
"29389","Mississippi","MS",2022-06-11,9.26,"28"
"29390","Mississippi","MS",2022-06-12,9.26,"28"
"29391","Mississippi","MS",2022-06-13,9.26,"28"
"29392","Mississippi","MS",2022-06-14,9.26,"28"
"29393","Mississippi","MS",2022-06-15,9.26,"28"
"29394","Mississippi","MS",2022-06-16,9.26,"28"
"29395","Mississippi","MS",2022-06-17,9.26,"28"
"29396","Mississippi","MS",2022-06-18,9.26,"28"
"29397","Mississippi","MS",2022-06-19,9.26,"28"
"29398","Mississippi","MS",2022-06-20,9.26,"28"
"29399","Mississippi","MS",2022-06-21,9.26,"28"
"29400","Mississippi","MS",2022-06-22,9.26,"28"
"29401","Mississippi","MS",2022-06-23,9.26,"28"
"29402","Mississippi","MS",2022-06-24,9.26,"28"
"29403","Mississippi","MS",2022-06-25,9.26,"28"
"29404","Mississippi","MS",2022-06-26,9.26,"28"
"29405","Mississippi","MS",2022-06-27,9.26,"28"
"29406","Mississippi","MS",2022-06-28,9.26,"28"
"29407","Mississippi","MS",2022-06-29,9.26,"28"
"29408","Mississippi","MS",2022-06-30,9.26,"28"
"29409","Mississippi","MS",2022-07-01,9.26,"28"
"29410","Mississippi","MS",2022-07-02,9.26,"28"
"29411","Mississippi","MS",2022-07-03,9.26,"28"
"29412","Mississippi","MS",2022-07-04,9.26,"28"
"29413","Mississippi","MS",2022-07-05,14.81,"28"
"29414","Mississippi","MS",2022-07-06,14.81,"28"
"29415","Mississippi","MS",2022-07-07,14.81,"28"
"29416","Mississippi","MS",2022-07-08,14.81,"28"
"29417","Mississippi","MS",2022-07-09,14.81,"28"
"29418","Mississippi","MS",2022-07-10,14.81,"28"
"29419","Mississippi","MS",2022-07-11,14.81,"28"
"29420","Mississippi","MS",2022-07-12,14.81,"28"
"29421","Mississippi","MS",2022-07-13,14.81,"28"
"29422","Mississippi","MS",2022-07-14,14.81,"28"
"29423","Mississippi","MS",2022-07-15,14.81,"28"
"29424","Mississippi","MS",2022-07-16,14.81,"28"
"29425","Mississippi","MS",2022-07-17,14.81,"28"
"29426","Mississippi","MS",2022-07-18,14.81,"28"
"29427","Mississippi","MS",2022-07-19,14.81,"28"
"29428","Mississippi","MS",2022-07-20,14.81,"28"
"29429","Mississippi","MS",2022-07-21,14.81,"28"
"29430","Mississippi","MS",2022-07-22,14.81,"28"
"29431","Mississippi","MS",2022-07-23,14.81,"28"
"29432","Mississippi","MS",2022-07-24,14.81,"28"
"29433","Mississippi","MS",2022-07-25,14.81,"28"
"29434","Mississippi","MS",2022-07-26,14.81,"28"
"29435","Mississippi","MS",2022-07-27,14.81,"28"
"29436","Mississippi","MS",2022-07-28,14.81,"28"
"29437","Mississippi","MS",2022-07-29,14.81,"28"
"29438","Mississippi","MS",2022-07-30,14.81,"28"
"29439","Mississippi","MS",2022-07-31,14.81,"28"
"29440","Mississippi","MS",2022-08-01,14.81,"28"
"29441","Mississippi","MS",2022-08-02,14.81,"28"
"29442","Mississippi","MS",2022-08-03,14.81,"28"
"29443","Mississippi","MS",2022-08-04,14.81,"28"
"29444","Mississippi","MS",2022-08-05,14.81,"28"
"29445","Mississippi","MS",2022-08-06,14.81,"28"
"29446","Mississippi","MS",2022-08-07,14.81,"28"
"29447","Mississippi","MS",2022-08-08,14.81,"28"
"29448","Mississippi","MS",2022-08-09,14.81,"28"
"29449","Mississippi","MS",2022-08-10,14.81,"28"
"29450","Mississippi","MS",2022-08-11,14.81,"28"
"29451","Mississippi","MS",2022-08-12,14.81,"28"
"29452","Mississippi","MS",2022-08-13,14.81,"28"
"29453","Mississippi","MS",2022-08-14,14.81,"28"
"29454","Mississippi","MS",2022-08-15,14.81,"28"
"29455","Mississippi","MS",2022-08-16,14.81,"28"
"29456","Mississippi","MS",2022-08-17,14.81,"28"
"29457","Mississippi","MS",2022-08-18,14.81,"28"
"29458","Mississippi","MS",2022-08-19,14.81,"28"
"29459","Mississippi","MS",2022-08-20,14.81,"28"
"29460","Mississippi","MS",2022-08-21,14.81,"28"
"29461","Mississippi","MS",2022-08-22,14.81,"28"
"29462","Mississippi","MS",2022-08-23,14.81,"28"
"29463","Mississippi","MS",2022-08-24,14.81,"28"
"29464","Mississippi","MS",2022-08-25,14.81,"28"
"29465","Mississippi","MS",2022-08-26,14.81,"28"
"29466","Mississippi","MS",2022-08-27,14.81,"28"
"29467","Mississippi","MS",2022-08-28,14.81,"28"
"29468","Mississippi","MS",2022-08-29,14.81,"28"
"29469","Mississippi","MS",2022-08-30,14.81,"28"
"29470","Mississippi","MS",2022-08-31,14.81,"28"
"29471","Mississippi","MS",2022-09-01,14.81,"28"
"29472","Mississippi","MS",2022-09-02,14.81,"28"
"29473","Mississippi","MS",2022-09-03,14.81,"28"
"29474","Mississippi","MS",2022-09-04,14.81,"28"
"29475","Mississippi","MS",2022-09-05,14.81,"28"
"29476","Mississippi","MS",2022-09-06,14.81,"28"
"29477","Mississippi","MS",2022-09-07,14.81,"28"
"29478","Mississippi","MS",2022-09-08,14.81,"28"
"29479","Mississippi","MS",2022-09-09,14.81,"28"
"29480","Mississippi","MS",2022-09-10,14.81,"28"
"29481","Mississippi","MS",2022-09-11,14.81,"28"
"29482","Mississippi","MS",2022-09-12,14.81,"28"
"29483","Mississippi","MS",2022-09-13,14.81,"28"
"29484","Mississippi","MS",2022-09-14,14.81,"28"
"29485","Mississippi","MS",2022-09-15,14.81,"28"
"29486","Mississippi","MS",2022-09-16,14.81,"28"
"29487","Mississippi","MS",2022-09-17,14.81,"28"
"29488","Mississippi","MS",2022-09-18,14.81,"28"
"29489","Mississippi","MS",2022-09-19,14.81,"28"
"29490","Mississippi","MS",2022-09-20,14.81,"28"
"29491","Mississippi","MS",2022-09-21,14.81,"28"
"29492","Mississippi","MS",2022-09-22,14.81,"28"
"29493","Mississippi","MS",2022-09-23,14.81,"28"
"29494","Mississippi","MS",2022-09-24,14.81,"28"
"29495","Mississippi","MS",2022-09-25,14.81,"28"
"29496","Mississippi","MS",2022-09-26,14.81,"28"
"29497","Mississippi","MS",2022-09-27,14.81,"28"
"29498","Mississippi","MS",2022-09-28,14.81,"28"
"29499","Mississippi","MS",2022-09-29,14.81,"28"
"29500","Mississippi","MS",2022-09-30,14.81,"28"
"29501","Mississippi","MS",2022-10-01,14.81,"28"
"29502","Mississippi","MS",2022-10-02,14.81,"28"
"29503","Mississippi","MS",2022-10-03,14.81,"28"
"29504","Mississippi","MS",2022-10-04,14.81,"28"
"29505","Mississippi","MS",2022-10-05,14.81,"28"
"29506","Mississippi","MS",2022-10-06,14.81,"28"
"29507","Mississippi","MS",2022-10-07,14.81,"28"
"29508","Mississippi","MS",2022-10-08,14.81,"28"
"29509","Mississippi","MS",2022-10-09,14.81,"28"
"29510","Mississippi","MS",2022-10-10,14.81,"28"
"29511","Mississippi","MS",2022-10-11,14.81,"28"
"29512","Mississippi","MS",2022-10-12,14.81,"28"
"29513","Mississippi","MS",2022-10-13,14.81,"28"
"29514","Mississippi","MS",2022-10-14,14.81,"28"
"29515","Mississippi","MS",2022-10-15,14.81,"28"
"29516","Mississippi","MS",2022-10-16,14.81,"28"
"29517","Mississippi","MS",2022-10-17,14.81,"28"
"29518","Mississippi","MS",2022-10-18,14.81,"28"
"29519","Mississippi","MS",2022-10-19,14.81,"28"
"29520","Mississippi","MS",2022-10-20,14.81,"28"
"29521","Mississippi","MS",2022-10-21,14.81,"28"
"29522","Mississippi","MS",2022-10-22,14.81,"28"
"29523","Mississippi","MS",2022-10-23,14.81,"28"
"29524","Mississippi","MS",2022-10-24,14.81,"28"
"29525","Mississippi","MS",2022-10-25,14.81,"28"
"29526","Mississippi","MS",2022-10-26,14.81,"28"
"29527","Mississippi","MS",2022-10-27,14.81,"28"
"29528","Mississippi","MS",2022-10-28,14.81,"28"
"29529","Mississippi","MS",2022-10-29,14.81,"28"
"29530","Mississippi","MS",2022-10-30,14.81,"28"
"29531","Mississippi","MS",2022-10-31,14.81,"28"
"29532","Mississippi","MS",2022-11-01,14.81,"28"
"29533","Mississippi","MS",2022-11-02,14.81,"28"
"29534","Mississippi","MS",2022-11-03,14.81,"28"
"29535","Mississippi","MS",2022-11-04,14.81,"28"
"29536","Mississippi","MS",2022-11-05,14.81,"28"
"29537","Mississippi","MS",2022-11-06,14.81,"28"
"29538","Mississippi","MS",2022-11-07,14.81,"28"
"29539","Mississippi","MS",2022-11-08,14.81,"28"
"29540","Mississippi","MS",2022-11-09,14.81,"28"
"29541","Mississippi","MS",2022-11-10,14.81,"28"
"29542","Mississippi","MS",2022-11-11,14.81,"28"
"29543","Mississippi","MS",2022-11-12,14.81,"28"
"29544","Mississippi","MS",2022-11-13,14.81,"28"
"29545","Mississippi","MS",2022-11-14,14.81,"28"
"29546","Mississippi","MS",2022-11-15,14.81,"28"
"29547","Mississippi","MS",2022-11-16,14.81,"28"
"29548","Mississippi","MS",2022-11-17,14.81,"28"
"29549","Mississippi","MS",2022-11-18,14.81,"28"
"29550","Mississippi","MS",2022-11-19,14.81,"28"
"29551","Mississippi","MS",2022-11-20,14.81,"28"
"29552","Mississippi","MS",2022-11-21,14.81,"28"
"29553","Mississippi","MS",2022-11-22,14.81,"28"
"29554","Mississippi","MS",2022-11-23,14.81,"28"
"29555","Mississippi","MS",2022-11-24,14.81,"28"
"29556","Mississippi","MS",2022-11-25,14.81,"28"
"29557","Mississippi","MS",2022-11-26,14.81,"28"
"29558","Mississippi","MS",2022-11-27,14.81,"28"
"29559","Mississippi","MS",2022-11-28,14.81,"28"
"29560","Mississippi","MS",2022-11-29,14.81,"28"
"29561","Mississippi","MS",2022-11-30,14.81,"28"
"29562","Mississippi","MS",2022-12-01,14.81,"28"
"29563","Mississippi","MS",2022-12-02,14.81,"28"
"29564","Mississippi","MS",2022-12-03,14.81,"28"
"29565","Mississippi","MS",2022-12-04,14.81,"28"
"29566","Mississippi","MS",2022-12-05,14.81,"28"
"29567","Mississippi","MS",2022-12-06,14.81,"28"
"29568","Mississippi","MS",2022-12-07,14.81,"28"
"29569","Mississippi","MS",2022-12-08,14.81,"28"
"29570","Mississippi","MS",2022-12-09,14.81,"28"
"29571","Mississippi","MS",2022-12-10,14.81,"28"
"29572","Mississippi","MS",2022-12-11,14.81,"28"
"29573","Mississippi","MS",2022-12-12,14.81,"28"
"29574","Mississippi","MS",2022-12-13,14.81,"28"
"29575","Mississippi","MS",2022-12-14,14.81,"28"
"29576","Mississippi","MS",2022-12-15,14.81,"28"
"29577","Mississippi","MS",2022-12-16,14.81,"28"
"29578","Mississippi","MS",2022-12-17,14.81,"28"
"29579","Mississippi","MS",2022-12-18,14.81,"28"
"29580","Mississippi","MS",2022-12-19,14.81,"28"
"29581","Mississippi","MS",2022-12-20,14.81,"28"
"29582","Mississippi","MS",2022-12-21,14.81,"28"
"29583","Mississippi","MS",2022-12-22,14.81,"28"
"29584","Mississippi","MS",2022-12-23,14.81,"28"
"29585","Mississippi","MS",2022-12-24,14.81,"28"
"29586","Mississippi","MS",2022-12-25,14.81,"28"
"29587","Mississippi","MS",2022-12-26,14.81,"28"
"29588","Mississippi","MS",2022-12-27,14.81,"28"
"29589","Mississippi","MS",2022-12-28,14.81,"28"
"29590","Mississippi","MS",2022-12-29,14.81,"28"
"29591","Mississippi","MS",2022-12-30,14.81,"28"
"29592","Mississippi","MS",2022-12-31,14.81,"28"
"29593","Montana","MT",2020-01-01,0,"30"
"29594","Montana","MT",2020-01-02,0,"30"
"29595","Montana","MT",2020-01-03,0,"30"
"29596","Montana","MT",2020-01-04,0,"30"
"29597","Montana","MT",2020-01-05,0,"30"
"29598","Montana","MT",2020-01-06,0,"30"
"29599","Montana","MT",2020-01-07,0,"30"
"29600","Montana","MT",2020-01-08,0,"30"
"29601","Montana","MT",2020-01-09,0,"30"
"29602","Montana","MT",2020-01-10,0,"30"
"29603","Montana","MT",2020-01-11,0,"30"
"29604","Montana","MT",2020-01-12,0,"30"
"29605","Montana","MT",2020-01-13,0,"30"
"29606","Montana","MT",2020-01-14,0,"30"
"29607","Montana","MT",2020-01-15,0,"30"
"29608","Montana","MT",2020-01-16,0,"30"
"29609","Montana","MT",2020-01-17,0,"30"
"29610","Montana","MT",2020-01-18,0,"30"
"29611","Montana","MT",2020-01-19,0,"30"
"29612","Montana","MT",2020-01-20,0,"30"
"29613","Montana","MT",2020-01-21,0,"30"
"29614","Montana","MT",2020-01-22,0,"30"
"29615","Montana","MT",2020-01-23,0,"30"
"29616","Montana","MT",2020-01-24,0,"30"
"29617","Montana","MT",2020-01-25,0,"30"
"29618","Montana","MT",2020-01-26,0,"30"
"29619","Montana","MT",2020-01-27,0,"30"
"29620","Montana","MT",2020-01-28,0,"30"
"29621","Montana","MT",2020-01-29,0,"30"
"29622","Montana","MT",2020-01-30,0,"30"
"29623","Montana","MT",2020-01-31,0,"30"
"29624","Montana","MT",2020-02-01,0,"30"
"29625","Montana","MT",2020-02-02,0,"30"
"29626","Montana","MT",2020-02-03,0,"30"
"29627","Montana","MT",2020-02-04,0,"30"
"29628","Montana","MT",2020-02-05,0,"30"
"29629","Montana","MT",2020-02-06,0,"30"
"29630","Montana","MT",2020-02-07,0,"30"
"29631","Montana","MT",2020-02-08,0,"30"
"29632","Montana","MT",2020-02-09,0,"30"
"29633","Montana","MT",2020-02-10,0,"30"
"29634","Montana","MT",2020-02-11,0,"30"
"29635","Montana","MT",2020-02-12,0,"30"
"29636","Montana","MT",2020-02-13,0,"30"
"29637","Montana","MT",2020-02-14,0,"30"
"29638","Montana","MT",2020-02-15,0,"30"
"29639","Montana","MT",2020-02-16,0,"30"
"29640","Montana","MT",2020-02-17,0,"30"
"29641","Montana","MT",2020-02-18,0,"30"
"29642","Montana","MT",2020-02-19,0,"30"
"29643","Montana","MT",2020-02-20,0,"30"
"29644","Montana","MT",2020-02-21,0,"30"
"29645","Montana","MT",2020-02-22,0,"30"
"29646","Montana","MT",2020-02-23,0,"30"
"29647","Montana","MT",2020-02-24,0,"30"
"29648","Montana","MT",2020-02-25,8.33,"30"
"29649","Montana","MT",2020-02-26,8.33,"30"
"29650","Montana","MT",2020-02-27,8.33,"30"
"29651","Montana","MT",2020-02-28,8.33,"30"
"29652","Montana","MT",2020-02-29,8.33,"30"
"29653","Montana","MT",2020-03-01,8.33,"30"
"29654","Montana","MT",2020-03-02,8.33,"30"
"29655","Montana","MT",2020-03-03,8.33,"30"
"29656","Montana","MT",2020-03-04,8.33,"30"
"29657","Montana","MT",2020-03-05,11.11,"30"
"29658","Montana","MT",2020-03-06,11.11,"30"
"29659","Montana","MT",2020-03-07,11.11,"30"
"29660","Montana","MT",2020-03-08,11.11,"30"
"29661","Montana","MT",2020-03-09,11.11,"30"
"29662","Montana","MT",2020-03-10,11.11,"30"
"29663","Montana","MT",2020-03-11,11.11,"30"
"29664","Montana","MT",2020-03-12,11.11,"30"
"29665","Montana","MT",2020-03-13,11.11,"30"
"29666","Montana","MT",2020-03-14,11.11,"30"
"29667","Montana","MT",2020-03-15,32.41,"30"
"29668","Montana","MT",2020-03-16,40.74,"30"
"29669","Montana","MT",2020-03-17,40.74,"30"
"29670","Montana","MT",2020-03-18,40.74,"30"
"29671","Montana","MT",2020-03-19,40.74,"30"
"29672","Montana","MT",2020-03-20,42.59,"30"
"29673","Montana","MT",2020-03-21,42.59,"30"
"29674","Montana","MT",2020-03-22,42.59,"30"
"29675","Montana","MT",2020-03-23,46.3,"30"
"29676","Montana","MT",2020-03-24,49.07,"30"
"29677","Montana","MT",2020-03-25,49.07,"30"
"29678","Montana","MT",2020-03-26,49.07,"30"
"29679","Montana","MT",2020-03-27,54.63,"30"
"29680","Montana","MT",2020-03-28,71.3,"30"
"29681","Montana","MT",2020-03-29,71.3,"30"
"29682","Montana","MT",2020-03-30,76.85,"30"
"29683","Montana","MT",2020-03-31,76.85,"30"
"29684","Montana","MT",2020-04-01,76.85,"30"
"29685","Montana","MT",2020-04-02,76.85,"30"
"29686","Montana","MT",2020-04-03,76.85,"30"
"29687","Montana","MT",2020-04-04,76.85,"30"
"29688","Montana","MT",2020-04-05,76.85,"30"
"29689","Montana","MT",2020-04-06,76.85,"30"
"29690","Montana","MT",2020-04-07,76.85,"30"
"29691","Montana","MT",2020-04-08,76.85,"30"
"29692","Montana","MT",2020-04-09,76.85,"30"
"29693","Montana","MT",2020-04-10,76.85,"30"
"29694","Montana","MT",2020-04-11,76.85,"30"
"29695","Montana","MT",2020-04-12,76.85,"30"
"29696","Montana","MT",2020-04-13,76.85,"30"
"29697","Montana","MT",2020-04-14,76.85,"30"
"29698","Montana","MT",2020-04-15,76.85,"30"
"29699","Montana","MT",2020-04-16,76.85,"30"
"29700","Montana","MT",2020-04-17,76.85,"30"
"29701","Montana","MT",2020-04-18,76.85,"30"
"29702","Montana","MT",2020-04-19,76.85,"30"
"29703","Montana","MT",2020-04-20,76.85,"30"
"29704","Montana","MT",2020-04-21,76.85,"30"
"29705","Montana","MT",2020-04-22,76.85,"30"
"29706","Montana","MT",2020-04-23,76.85,"30"
"29707","Montana","MT",2020-04-24,76.85,"30"
"29708","Montana","MT",2020-04-25,75,"30"
"29709","Montana","MT",2020-04-26,75,"30"
"29710","Montana","MT",2020-04-27,71.3,"30"
"29711","Montana","MT",2020-04-28,71.3,"30"
"29712","Montana","MT",2020-04-29,71.3,"30"
"29713","Montana","MT",2020-04-30,71.3,"30"
"29714","Montana","MT",2020-05-01,71.3,"30"
"29715","Montana","MT",2020-05-02,71.3,"30"
"29716","Montana","MT",2020-05-03,71.3,"30"
"29717","Montana","MT",2020-05-04,71.3,"30"
"29718","Montana","MT",2020-05-05,71.3,"30"
"29719","Montana","MT",2020-05-06,71.3,"30"
"29720","Montana","MT",2020-05-07,69.44,"30"
"29721","Montana","MT",2020-05-08,69.44,"30"
"29722","Montana","MT",2020-05-09,69.44,"30"
"29723","Montana","MT",2020-05-10,69.44,"30"
"29724","Montana","MT",2020-05-11,69.44,"30"
"29725","Montana","MT",2020-05-12,69.44,"30"
"29726","Montana","MT",2020-05-13,69.44,"30"
"29727","Montana","MT",2020-05-14,69.44,"30"
"29728","Montana","MT",2020-05-15,69.44,"30"
"29729","Montana","MT",2020-05-16,69.44,"30"
"29730","Montana","MT",2020-05-17,69.44,"30"
"29731","Montana","MT",2020-05-18,69.44,"30"
"29732","Montana","MT",2020-05-19,69.44,"30"
"29733","Montana","MT",2020-05-20,69.44,"30"
"29734","Montana","MT",2020-05-21,69.44,"30"
"29735","Montana","MT",2020-05-22,69.44,"30"
"29736","Montana","MT",2020-05-23,69.44,"30"
"29737","Montana","MT",2020-05-24,69.44,"30"
"29738","Montana","MT",2020-05-25,69.44,"30"
"29739","Montana","MT",2020-05-26,69.44,"30"
"29740","Montana","MT",2020-05-27,69.44,"30"
"29741","Montana","MT",2020-05-28,69.44,"30"
"29742","Montana","MT",2020-05-29,69.44,"30"
"29743","Montana","MT",2020-05-30,69.44,"30"
"29744","Montana","MT",2020-05-31,69.44,"30"
"29745","Montana","MT",2020-06-01,49.07,"30"
"29746","Montana","MT",2020-06-02,49.07,"30"
"29747","Montana","MT",2020-06-03,49.07,"30"
"29748","Montana","MT",2020-06-04,49.07,"30"
"29749","Montana","MT",2020-06-05,49.07,"30"
"29750","Montana","MT",2020-06-06,49.07,"30"
"29751","Montana","MT",2020-06-07,49.07,"30"
"29752","Montana","MT",2020-06-08,49.07,"30"
"29753","Montana","MT",2020-06-09,49.07,"30"
"29754","Montana","MT",2020-06-10,49.07,"30"
"29755","Montana","MT",2020-06-11,49.07,"30"
"29756","Montana","MT",2020-06-12,49.07,"30"
"29757","Montana","MT",2020-06-13,49.07,"30"
"29758","Montana","MT",2020-06-14,49.07,"30"
"29759","Montana","MT",2020-06-15,49.07,"30"
"29760","Montana","MT",2020-06-16,49.07,"30"
"29761","Montana","MT",2020-06-17,49.07,"30"
"29762","Montana","MT",2020-06-18,49.07,"30"
"29763","Montana","MT",2020-06-19,49.07,"30"
"29764","Montana","MT",2020-06-20,49.07,"30"
"29765","Montana","MT",2020-06-21,49.07,"30"
"29766","Montana","MT",2020-06-22,49.07,"30"
"29767","Montana","MT",2020-06-23,49.07,"30"
"29768","Montana","MT",2020-06-24,49.07,"30"
"29769","Montana","MT",2020-06-25,49.07,"30"
"29770","Montana","MT",2020-06-26,49.07,"30"
"29771","Montana","MT",2020-06-27,49.07,"30"
"29772","Montana","MT",2020-06-28,49.07,"30"
"29773","Montana","MT",2020-06-29,49.07,"30"
"29774","Montana","MT",2020-06-30,49.07,"30"
"29775","Montana","MT",2020-07-01,49.07,"30"
"29776","Montana","MT",2020-07-02,49.07,"30"
"29777","Montana","MT",2020-07-03,49.07,"30"
"29778","Montana","MT",2020-07-04,49.07,"30"
"29779","Montana","MT",2020-07-05,49.07,"30"
"29780","Montana","MT",2020-07-06,49.07,"30"
"29781","Montana","MT",2020-07-07,49.07,"30"
"29782","Montana","MT",2020-07-08,49.07,"30"
"29783","Montana","MT",2020-07-09,49.07,"30"
"29784","Montana","MT",2020-07-10,49.07,"30"
"29785","Montana","MT",2020-07-11,49.07,"30"
"29786","Montana","MT",2020-07-12,49.07,"30"
"29787","Montana","MT",2020-07-13,49.07,"30"
"29788","Montana","MT",2020-07-14,49.07,"30"
"29789","Montana","MT",2020-07-15,49.07,"30"
"29790","Montana","MT",2020-07-16,49.07,"30"
"29791","Montana","MT",2020-07-17,49.07,"30"
"29792","Montana","MT",2020-07-18,49.07,"30"
"29793","Montana","MT",2020-07-19,49.07,"30"
"29794","Montana","MT",2020-07-20,49.07,"30"
"29795","Montana","MT",2020-07-21,49.07,"30"
"29796","Montana","MT",2020-07-22,49.07,"30"
"29797","Montana","MT",2020-07-23,49.07,"30"
"29798","Montana","MT",2020-07-24,49.07,"30"
"29799","Montana","MT",2020-07-25,49.07,"30"
"29800","Montana","MT",2020-07-26,49.07,"30"
"29801","Montana","MT",2020-07-27,49.07,"30"
"29802","Montana","MT",2020-07-28,49.07,"30"
"29803","Montana","MT",2020-07-29,49.07,"30"
"29804","Montana","MT",2020-07-30,49.07,"30"
"29805","Montana","MT",2020-07-31,49.07,"30"
"29806","Montana","MT",2020-08-01,49.07,"30"
"29807","Montana","MT",2020-08-02,49.07,"30"
"29808","Montana","MT",2020-08-03,49.07,"30"
"29809","Montana","MT",2020-08-04,49.07,"30"
"29810","Montana","MT",2020-08-05,49.07,"30"
"29811","Montana","MT",2020-08-06,49.07,"30"
"29812","Montana","MT",2020-08-07,49.07,"30"
"29813","Montana","MT",2020-08-08,49.07,"30"
"29814","Montana","MT",2020-08-09,49.07,"30"
"29815","Montana","MT",2020-08-10,49.07,"30"
"29816","Montana","MT",2020-08-11,49.07,"30"
"29817","Montana","MT",2020-08-12,49.07,"30"
"29818","Montana","MT",2020-08-13,49.07,"30"
"29819","Montana","MT",2020-08-14,49.07,"30"
"29820","Montana","MT",2020-08-15,49.07,"30"
"29821","Montana","MT",2020-08-16,49.07,"30"
"29822","Montana","MT",2020-08-17,45.37,"30"
"29823","Montana","MT",2020-08-18,45.37,"30"
"29824","Montana","MT",2020-08-19,45.37,"30"
"29825","Montana","MT",2020-08-20,45.37,"30"
"29826","Montana","MT",2020-08-21,45.37,"30"
"29827","Montana","MT",2020-08-22,45.37,"30"
"29828","Montana","MT",2020-08-23,45.37,"30"
"29829","Montana","MT",2020-08-24,43.52,"30"
"29830","Montana","MT",2020-08-25,43.52,"30"
"29831","Montana","MT",2020-08-26,43.52,"30"
"29832","Montana","MT",2020-08-27,43.52,"30"
"29833","Montana","MT",2020-08-28,43.52,"30"
"29834","Montana","MT",2020-08-29,43.52,"30"
"29835","Montana","MT",2020-08-30,43.52,"30"
"29836","Montana","MT",2020-08-31,43.52,"30"
"29837","Montana","MT",2020-09-01,43.52,"30"
"29838","Montana","MT",2020-09-02,43.52,"30"
"29839","Montana","MT",2020-09-03,43.52,"30"
"29840","Montana","MT",2020-09-04,43.52,"30"
"29841","Montana","MT",2020-09-05,43.52,"30"
"29842","Montana","MT",2020-09-06,43.52,"30"
"29843","Montana","MT",2020-09-07,43.52,"30"
"29844","Montana","MT",2020-09-08,43.52,"30"
"29845","Montana","MT",2020-09-09,43.52,"30"
"29846","Montana","MT",2020-09-10,43.52,"30"
"29847","Montana","MT",2020-09-11,40.74,"30"
"29848","Montana","MT",2020-09-12,40.74,"30"
"29849","Montana","MT",2020-09-13,40.74,"30"
"29850","Montana","MT",2020-09-14,40.74,"30"
"29851","Montana","MT",2020-09-15,40.74,"30"
